u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
7735233141,430715918,0,459441273,tertiary,False,208.63100000000003,Wolf Pack Way,"LINESTRING (-111.8293966 41.7748705, -111.8295982 41.7750228, -111.8299892 41.7754186, -111.8302951 41.775849, -111.8304321 41.7761265, -111.8305631 41.7765018)",45.1,331.9,16.7,-0.01,0.01,357718.8036309791,,,,,,,
7735233141,8487619635,0,913701822,residential,False,36.482,,"LINESTRING (-111.8293966 41.7748705, -111.8292834 41.7749603, -111.8292462 41.7749839, -111.8290752 41.7750939)",41.6,47.0,3.2,0.002,0.002,57894.422027497574,,,,,,,
7735233148,7735233141,0,459441273,tertiary,False,235.315,Wolf Pack Way,"LINESTRING (-111.8283486 41.77295, -111.8283886 41.7732141, -111.8284471 41.7734706, -111.8285262 41.7737422, -111.8286531 41.7739909, -111.8288054 41.7742349, -111.8290842 41.7745995, -111.8293966 41.7748705)",45.1,337.9,18.8,-0.01,0.01,403367.92798492475,,,,,,,
7735233148,7735233122,0,954033533,tertiary,True,66.463,Wolf Pack Way,"LINESTRING (-111.8283486 41.77295, -111.828427 41.7728557, -111.8284408 41.7726199, -111.8284604 41.7724705, -111.8285078 41.7723763)",45.1,191.7,5.3,0.006,0.006,114678.60678898933,1,,,,,,
7735233122,7735233121,0,943688786,tertiary,True,5.459,,"LINESTRING (-111.8285078 41.7723763, -111.8285598 41.7723462)",45.1,232.2,0.4,0.001,0.001,10262.309148620421,1,,,,roundabout,,
7735233121,7735233127,0,943688786,tertiary,True,19.255,,"LINESTRING (-111.8285598 41.7723462, -111.8285978 41.7723059, -111.8286178 41.772259, -111.8286129 41.7721844)",45.1,193.8,1.5,0.017,0.017,33954.078232934495,1,,,,roundabout,,
7735233121,7735214884,0,954033535,tertiary,True,51.008,2200 North,"LINESTRING (-111.8285598 41.7723462, -111.8286843 41.7723373, -111.8288237 41.7723241, -111.8290514 41.7723285, -111.8291686 41.772304)",45.1,264.7,4.1,-0.012,0.012,88104.21325577526,1,,,,,,
7735233127,7735233119,0,943688786,tertiary,True,10.350999999999999,,"LINESTRING (-111.8286129 41.7721844, -111.8285887 41.7721442, -111.8285438 41.7721084)",45.1,145.9,0.8,0.012,0.012,18715.66164671868,1,,,,roundabout,,
7735233119,7735214879,0,943688785,tertiary,True,24.65,,"LINESTRING (-111.8285438 41.7721084, -111.8284798 41.77208, -111.8284068 41.7720691, -111.8283328 41.772077, -111.8282678 41.7721027)",45.1,91.6,2.0,-0.003,0.003,43087.899637603616,1,,,,roundabout,,
7735233119,9793802066,0,1066579132,tertiary,True,158.29599999999996,North 200 East,"LINESTRING (-111.8285438 41.7721084, -111.828508 41.7720178, -111.8285183 41.7708171, -111.8284731 41.7706932)",45.1,177.9,12.6,0.004,0.004,271781.71075239085,,,,,,,
7735214879,7735233130,0,943688785,tertiary,True,5.886,,"LINESTRING (-111.8282678 41.7721027, -111.8282188 41.772141)",45.1,43.7,0.5,0.008,0.008,10972.54146815766,1,,,,roundabout,,
7735233130,7735233126,0,943688785,tertiary,True,22.158,,"LINESTRING (-111.8282188 41.772141, -111.8281888 41.7721887, -111.8281785 41.772241, -111.8281928 41.7722867, -111.8282218 41.7723282)",45.1,359.3,1.8,0.013,0.013,38793.96703777533,1,,,,roundabout,,
7735233130,8829996553,0,954033530,tertiary,True,52.425999999999995,2200 North,"LINESTRING (-111.8282188 41.772141, -111.8281226 41.7721842, -111.8279573 41.7721891, -111.8277698 41.7721948, -111.8276111 41.7722331)",45.1,78.5,4.2,0.022,0.022,90676.7746305795,1,,,,,,
8829996553,3458903923,0,182952359,tertiary,False,153.245,2200 North,"LINESTRING (-111.8276111 41.7722331, -111.8257636 41.7722045)",45.1,91.2,12.2,0.014,0.014,263138.7057602945,2,,,,,,
8829996553,7735233126,0,954033531,tertiary,True,52.528999999999996,2200 North,"LINESTRING (-111.8276111 41.7722331, -111.8277378 41.7722792, -111.8279616 41.7722792, -111.8280958 41.7722998, -111.8282218 41.7723282)",45.1,281.8,4.2,-0.017,0.017,90671.97721860236,1,,,,,,
3458903923,8829996553,0,182952359,tertiary,False,153.245,2200 North,"LINESTRING (-111.8257636 41.7722045, -111.8276111 41.7722331)",45.1,271.2,12.2,-0.014,0.014,262991.82338144694,2,,,,,,
3458903923,3458903922,0,182952359,tertiary,False,10.356,2200 North,"LINESTRING (-111.8257636 41.7722045, -111.8256388 41.7722011)",45.1,92.1,0.8,0.037,0.037,18771.93754180175,2,,,,,,
3458903922,3458903923,0,182952359,tertiary,False,10.356,2200 North,"LINESTRING (-111.8256388 41.7722011, -111.8257636 41.7722045)",45.1,272.1,0.8,-0.037,0.037,18465.778121172752,2,,,,,,
3458903922,8829996574,0,182952359,tertiary,False,149.197,2200 North,"LINESTRING (-111.8256388 41.7722011, -111.8253692 41.7721952, -111.8244112 41.7721749, -111.8241708 41.7721693, -111.8240909 41.7721671, -111.8238405 41.7721615)",45.1,91.7,11.9,0.016,0.016,256220.98660275247,2,,,,,,
3458903922,3458903926,0,338753773,residential,True,32.26,,"LINESTRING (-111.8256388 41.7722011, -111.8256321 41.7722867, -111.8256264 41.7723741, -111.8256984 41.7724779)",41.6,350.9,2.8,0.012,0.012,51273.253605104095,,,,,,,
8829996574,3458903922,0,182952359,tertiary,False,149.197,2200 North,"LINESTRING (-111.8238405 41.7721615, -111.8240909 41.7721671, -111.8241708 41.7721693, -111.8244112 41.7721749, -111.8253692 41.7721952, -111.8256388 41.7722011)",45.1,271.7,11.9,-0.016,0.016,256059.37843913402,2,,,,,,
8829996574,8829996598,0,954033536,tertiary,True,31.845,2200 North,"LINESTRING (-111.8238405 41.7721615, -111.8237401 41.7721259, -111.8236667 41.7721193, -111.8234744 41.7720814)",45.1,106.3,2.5,0.024,0.024,55503.57551884338,1,,,,,,
8829996598,8829996582,0,954033545,tertiary,True,7.929,,"LINESTRING (-111.8234744 41.7720814, -111.8234556 41.7720557, -111.8234148 41.7720267)",45.1,140.9,0.6,0.032,0.032,14639.206177976772,1,,,,roundabout,,
8829996582,8829996576,0,954033539,tertiary,True,32.208,400 East,"LINESTRING (-111.8234148 41.7720267, -111.8233798 41.7719086, -111.8233615 41.7718247, -111.8233222 41.7717463)",45.1,166.2,2.6,0.009,0.009,56097.919932955076,1,,,,,,
8829996582,8829996585,0,954033545,tertiary,True,15.517,,"LINESTRING (-111.8234148 41.7720267, -111.8233581 41.7720073, -111.8232959 41.7720034, -111.8232357 41.7720154)",45.1,94.8,1.2,0.024,0.024,27559.39873549294,1,,,,roundabout,,
8829996585,8829996587,0,954033545,tertiary,True,10.348,,"LINESTRING (-111.8232357 41.7720154, -111.8231846 41.7720421, -111.8231486 41.7720801)",45.1,45.1,0.8,0.014,0.014,18627.84106524377,1,,,,roundabout,,
8829996587,8829996609,0,954033541,tertiary,True,34.948,2200 North,"LINESTRING (-111.8231486 41.7720801, -111.8230277 41.7720978, -111.8228457 41.7721056, -111.8227396 41.7721404)",45.1,78.8,2.8,0.024,0.024,60783.58042201238,1,,,,,,
8829996587,8829996594,0,954033545,tertiary,True,15.517,,"LINESTRING (-111.8231486 41.7720801, -111.823132 41.7721249, -111.8231369 41.7721713, -111.8231626 41.7722137)",45.1,355.5,1.2,-0.006,0.006,27366.522617420967,1,,,,roundabout,,
8829996609,5633388565,0,10085443,tertiary,False,153.009,2200 North,"LINESTRING (-111.8227396 41.7721404, -111.8208946 41.7721509)",45.1,89.6,12.2,0.025,0.025,262770.9160291119,2,,,,,,
8829996609,8829996594,0,954033540,tertiary,True,36.226,2200 North,"LINESTRING (-111.8227396 41.7721404, -111.8228524 41.772165, -111.8230034 41.7721741, -111.8231626 41.7722137)",45.1,283.1,2.9,-0.025,0.025,62753.16282994751,1,,,,,,
5633388565,8829996609,0,10085443,tertiary,False,153.009,2200 North,"LINESTRING (-111.8208946 41.7721509, -111.8227396 41.7721404)",45.1,269.6,12.2,-0.025,0.025,262552.09640098375,2,,,,,,
5633388565,82913477,0,10085443,tertiary,False,192.529,2200 North,"LINESTRING (-111.8208946 41.7721509, -111.8188223 41.7721539, -111.818573 41.7721543)",45.1,89.9,15.4,0.034,0.034,330410.6143699215,2,,,,,,
5633388565,5633388563,0,589944810,residential,False,60.926,500 East,"LINESTRING (-111.8208946 41.7721509, -111.820893 41.7720615, -111.8208885 41.771603)",41.6,179.5,5.3,0.02,0.02,96348.55886492164,,,,,,,
82913477,82913480,0,10083167,tertiary,False,170.865,600 East,"LINESTRING (-111.818573 41.7721543, -111.818627 41.7706182)",45.1,181.5,13.6,-0.009,0.009,293238.003411946,2,,,,,,
82913477,5633388565,0,10085443,tertiary,False,192.529,2200 North,"LINESTRING (-111.818573 41.7721543, -111.8188223 41.7721539, -111.8208946 41.7721509)",45.1,269.9,15.4,-0.034,0.034,330129.5683797088,2,,,,,,
82913477,82931833,0,10085443,tertiary,False,211.775,2200 North,"LINESTRING (-111.818573 41.7721543, -111.8184783 41.7721521, -111.8160206 41.7720939)",45.1,91.8,16.9,0.035,0.035,363341.01291620755,2,,,,,,
82913477,82913473,0,990623588,residential,False,617.8,600 East,"LINESTRING (-111.818573 41.7721543, -111.8185694 41.7724084, -111.8185409 41.7744365, -111.8184965 41.7775952, -111.818495 41.77771)",41.6,0.6,53.5,-0.007,0.007,969277.2770072132,,,,,,,
82931833,82913477,0,10085443,tertiary,False,211.775,2200 North,"LINESTRING (-111.8160206 41.7720939, -111.8184783 41.7721521, -111.818573 41.7721543)",45.1,271.8,16.9,-0.035,0.035,363049.16178031504,2,,,,,,
82931833,82927039,0,10085443,tertiary,False,214.133,2200 North,"LINESTRING (-111.8160206 41.7720939, -111.8135669 41.7720574, -111.813439 41.7720555)",45.1,91.1,17.1,0.032,0.032,367363.94313137373,2,,,,,,
82931833,82934420,0,10085840,residential,False,140.917,700 East,"LINESTRING (-111.8160206 41.7720939, -111.8160222 41.7720143, -111.8160407 41.7716943, -111.8159981 41.7715946, -111.8157062 41.771304, -111.8156625 41.7711995, -111.8156807 41.7709716, -111.8156852 41.7709098)",41.6,168.1,12.2,0.008,0.008,221730.72062245483,,,,,,,
82927039,82931833,0,10085443,tertiary,False,214.133,2200 North,"LINESTRING (-111.813439 41.7720555, -111.8135669 41.7720574, -111.8160206 41.7720939)",45.1,271.1,17.1,-0.032,0.032,367094.07688583026,2,,,,,,
82927039,3188055410,0,186842310,secondary,False,163.45999999999998,North 800 East,"LINESTRING (-111.813439 41.7720555, -111.813437 41.7721254, -111.8134026 41.7733326, -111.813397 41.7735252)",48.3,1.2,12.2,-0.009,0.009,302238.58113869856,2,30 mph,,,,,
82927039,82927038,0,186842310,secondary,False,306.09,North 800 East,"LINESTRING (-111.813439 41.7720555, -111.8134444 41.7719525, -111.8135792 41.7693959, -111.813584 41.7693049)",48.3,182.3,22.8,-0.008,0.008,565222.5907251885,2,30 mph,,,,,
