u,v,key,osmid,highway,oneway,length,name,geometry,speed_kph,bearing,travel_time,grade,grade_abs,simple_model_e,lanes,maxspeed,ref,bridge,junction,width,access
82925961,82912468,0,10083029,tertiary,False,505.66600000000005,1200 East,"LINESTRING (-111.8047421 41.7948565, -111.8047313 41.7939698, -111.8047253 41.7934506, -111.804712 41.7927731, -111.8047085 41.7925899, -111.8047006 41.7921744, -111.8046992 41.7921013, -111.8046899 41.7916174, -111.804684 41.7903092)",45.1,179.5,40.4,-0.017,0.017,865970.1382025735,,,,,,,
82925961,82925963,0,10084691,tertiary,False,345.907,200 South,"LINESTRING (-111.8047421 41.7948565, -111.805566 41.7948566, -111.8059066 41.7948567, -111.806392 41.7948568, -111.808814 41.7948714, -111.8089146 41.7948723)",40.2,270.3,31.0,-0.059,0.059,523181.7122577316,,25 mph,,,,,
82925961,3724659947,0,10084691,tertiary,False,273.987,200 South,"LINESTRING (-111.8047421 41.7948565, -111.8027996 41.7948801, -111.8014375 41.7948966)",40.2,89.1,24.5,0.078,0.078,414950.5957337432,,25 mph,,,,,
82925961,3724659961,0,954042129,residential,False,124.284,700 East,"LINESTRING (-111.8047421 41.7948565, -111.8047357 41.794937, -111.8047268 41.7950586, -111.8046775 41.7953566, -111.8046035 41.7955751, -111.8044995 41.7957731, -111.8044378 41.7958611, -111.80439 41.7959302)",41.6,13.7,10.8,0.053,0.053,195694.6699802025,,,,,,,
82912468,82931185,0,10085346,residential,False,201.215,3250 North,"LINESTRING (-111.804684 41.7903092, -111.8022571 41.7903281)",41.6,89.4,17.4,0.066,0.066,316419.249317278,,,,,,,
82912468,82925961,0,10083029,tertiary,False,505.666,1200 East,"LINESTRING (-111.804684 41.7903092, -111.8046899 41.7916174, -111.8046992 41.7921013, -111.8047006 41.7921744, -111.8047085 41.7925899, -111.804712 41.7927731, -111.8047253 41.7934506, -111.8047313 41.7939698, -111.8047421 41.7948565)",45.1,359.5,40.4,0.017,0.017,865965.8766406487,,,,,,,
82912468,82912467,0,10083029,tertiary,False,302.84000000000003,1200 East,"LINESTRING (-111.804684 41.7903092, -111.8046765 41.7876903, -111.8046763 41.7875857)",45.1,179.9,24.2,-0.021,0.021,518973.02725604223,,,,,,,
82912467,82912465,0,10083029,tertiary,False,111.268,1200 East,"LINESTRING (-111.8046763 41.7875857, -111.8046525 41.7865852)",45.1,179.0,8.9,-0.029,0.029,191215.49270134693,,,,,,,
82912467,82912468,0,10083029,tertiary,False,302.84000000000003,1200 East,"LINESTRING (-111.8046763 41.7875857, -111.8046765 41.7876903, -111.804684 41.7903092)",45.1,359.9,24.2,0.021,0.021,518996.47628579766,,,,,,,
82912467,82926245,0,418115958,tertiary,False,404.88300000000004,3100 North,"LINESTRING (-111.8046763 41.7875857, -111.8032579 41.7875962, -111.8028403 41.7875993, -111.8011327 41.787612, -111.7997931 41.787622)",40.2,89.4,36.3,0.059,0.059,612705.7612679789,2,25 mph,,,,,
82912467,3188055448,0,"[954028970, 954028955]",tertiary,False,348.61600000000004,"['600 South', '3100 North']","LINESTRING (-111.8046763 41.7875857, -111.8057981 41.7875718, -111.807797 41.7875414, -111.80834 41.7874578, -111.808857 41.7873741)",45.1,266.1,27.8,-0.052,0.052,597096.7737164622,2,,,,,,
3188055448,82917378,0,954028955,tertiary,False,94.991,600 South,"LINESTRING (-111.808857 41.7873741, -111.8099798 41.7872041)",45.1,258.5,7.6,-0.044,0.044,163245.09449430916,2,,,,,,
3188055448,82917629,0,10083740,residential,False,283.484,1000 East,"LINESTRING (-111.808857 41.7873741, -111.8088234 41.787276, -111.8087261 41.7869918, -111.8087024 41.784837)",41.6,177.4,24.5,0.0,0.0,445232.22461581544,,,,,,,
3188055448,82912467,0,"[954028970, 954028955]",tertiary,False,348.616,"['600 South', '3100 North']","LINESTRING (-111.808857 41.7873741, -111.80834 41.7874578, -111.807797 41.7875414, -111.8057981 41.7875718, -111.8046763 41.7875857)",45.1,86.1,27.8,0.052,0.052,597492.934193669,2,,,,,,
82917378,82917380,0,954028955,tertiary,False,81.252,600 South,"LINESTRING (-111.8099798 41.7872041, -111.8109598 41.7872048)",45.1,270.1,6.5,-0.046,0.046,139721.89909306788,2,,,,,,
82917378,3188055448,0,954028955,tertiary,False,94.991,600 South,"LINESTRING (-111.8099798 41.7872041, -111.808857 41.7873741)",45.1,78.5,7.6,0.044,0.044,163569.8533154629,2,,,,,,
82917378,3188055447,0,312885301,residential,False,150.927,380 East,"LINESTRING (-111.8099798 41.7872041, -111.8099584 41.7871129, -111.8099087 41.7868901, -111.8098837 41.7858514)",41.6,177.0,13.1,-0.0,0.0,237397.79946861815,,,,,,,
82917380,82917378,0,954028955,tertiary,False,81.252,600 South,"LINESTRING (-111.8109598 41.7872048, -111.8099798 41.7872041)",45.1,90.1,6.5,0.046,0.046,140085.49254313612,2,,,,,,
82917380,82913660,0,10084847,residential,False,153.555,Park Meadow Drive,"LINESTRING (-111.8109598 41.7872048, -111.8109587 41.7871025, -111.8109582 41.7868433, -111.8110033 41.7867357, -111.8117222 41.7860044)",41.6,205.3,13.3,-0.012,0.012,241465.12282362298,,,,,,,
82917380,8830005478,0,954028955,tertiary,False,122.898,600 South,"LINESTRING (-111.8109598 41.7872048, -111.8120232 41.7872144, -111.812442 41.7872181)",45.1,270.7,9.8,-0.027,0.027,211031.9196267755,2,,,,,,
82913660,3188055440,0,10083189,residential,False,65.719,Park Meadow Circle,"LINESTRING (-111.8117222 41.7860044, -111.8119994 41.7862657, -111.8120539 41.7863498, -111.8121261 41.7865052)",41.6,329.0,5.7,0.001,0.001,103697.81857767313,,,,,,,
82913660,3188055442,0,10083189,residential,False,58.623999999999995,Park Meadow Circle,"LINESTRING (-111.8117222 41.7860044, -111.8115146 41.7858509, -111.8114049 41.7858147, -111.8111127 41.7857859)",41.6,115.7,5.1,0.025,0.025,92744.19932244698,,,,,,,
82913660,82917380,0,10084847,residential,False,153.555,Park Meadow Drive,"LINESTRING (-111.8117222 41.7860044, -111.8110033 41.7867357, -111.8109582 41.7868433, -111.8109587 41.7871025, -111.8109598 41.7872048)",41.6,25.3,13.3,0.012,0.012,241466.08280130476,,,,,,,
82913660,3188055438,0,10084847,residential,False,126.662,Park Meadow Drive,"LINESTRING (-111.8117222 41.7860044, -111.8118868 41.7858131, -111.8120612 41.7857349, -111.8129741 41.7857283, -111.8130805 41.7857275)",41.6,254.7,11.0,-0.015,0.015,199246.12589085422,,,,,,,
3188055438,3188055443,0,954028956,secondary,False,120.046,250 East,"LINESTRING (-111.8130805 41.7857275, -111.8130467 41.7868068)",48.3,1.3,8.9,-0.007,0.007,222240.9005206468,2,30 mph,,,,,
3188055438,82913660,0,10084847,residential,False,126.662,Park Meadow Drive,"LINESTRING (-111.8130805 41.7857275, -111.8129741 41.7857283, -111.8120612 41.7857349, -111.8118868 41.7858131, -111.8117222 41.7860044)",41.6,74.7,11.0,0.015,0.015,199353.68649858865,,,,,,,
3188055438,82929954,0,954028956,secondary,False,94.133,250 East,"LINESTRING (-111.8130805 41.7857275, -111.8130816 41.7856281, -111.8130942 41.784881)",48.3,180.7,7.0,0.014,0.014,174701.2116505429,2,30 mph,,,,,
82929954,82917629,0,10085996,residential,False,364.17,2950 North,"LINESTRING (-111.8130942 41.784881, -111.8129731 41.7848791, -111.8088453 41.7848376, -111.8087024 41.784837)",41.6,90.8,31.5,0.029,0.029,571798.9500588581,,,,,,,
82929954,3188055438,0,954028956,secondary,False,94.133,250 East,"LINESTRING (-111.8130942 41.784881, -111.8130816 41.7856281, -111.8130805 41.7857275)",48.3,0.7,7.0,-0.014,0.014,174461.43677641064,2,30 mph,,,,,
82929954,82927048,0,954028956,secondary,False,87.85900000000001,250 East,"LINESTRING (-111.8130942 41.784881, -111.8131121 41.7841668, -111.8131141 41.784091)",48.3,181.1,6.5,0.007,0.007,163113.3711128474,2,30 mph,,,,,
82927048,3188055432,0,10083926,residential,False,61.202999999999996,2900 North,"LINESTRING (-111.8131141 41.784091, -111.8132312 41.7840928, -111.8138521 41.7841025)",41.6,271.2,5.3,-0.033,0.033,96541.77815842717,,,,,,,
82927048,82918801,0,10083926,residential,False,254.75600000000003,2900 North,"LINESTRING (-111.8131141 41.784091, -111.8129936 41.7840886, -111.81279 41.7840845, -111.8116687 41.7840618, -111.811018 41.7840487, -111.8100424 41.7840403)",41.6,91.3,22.0,0.027,0.027,400244.16700783034,,,,,,,
82927048,3188055413,0,782815720,secondary,False,413.922,North 800 East,"LINESTRING (-111.8131141 41.784091, -111.813114 41.7840005, -111.8131148 41.7837834, -111.8131435 41.7828558, -111.8131607 41.7823026, -111.8131817 41.7815114, -111.8132122 41.7803693)",48.3,181.1,30.9,0.015,0.015,764024.6591910776,,30 mph,,,,,
82927048,82929954,0,954028956,secondary,False,87.85900000000001,250 East,"LINESTRING (-111.8131141 41.784091, -111.8131121 41.7841668, -111.8130942 41.784881)",48.3,1.1,6.5,-0.007,0.007,162925.30733131102,2,30 mph,,,,,
3188055413,82927043,0,782815720,secondary,False,64.594,North 800 East,"LINESTRING (-111.8132122 41.7803693, -111.813215 41.7797884)",48.3,180.2,4.8,0.009,0.009,120247.48951752669,,30 mph,,,,,
3188055413,3188055414,0,312885296,residential,False,68.552,2660 North,"LINESTRING (-111.8132122 41.7803693, -111.8133472 41.7803722, -111.8140386 41.7803869)",41.6,271.6,5.9,-0.028,0.028,108079.62285742218,,,,,,,
3188055413,82927048,0,782815720,secondary,False,413.9220000000001,North 800 East,"LINESTRING (-111.8132122 41.7803693, -111.8131817 41.7815114, -111.8131607 41.7823026, -111.8131435 41.7828558, -111.8131148 41.7837834, -111.813114 41.7840005, -111.8131141 41.784091)",48.3,1.1,30.9,-0.015,0.015,763777.9586130871,,30 mph,,,,,
82927043,3188055413,0,782815720,secondary,False,64.594,North 800 East,"LINESTRING (-111.813215 41.7797884, -111.8132122 41.7803693)",48.3,0.2,4.8,-0.009,0.009,120043.86717469657,,30 mph,,,,,
82927043,3188055424,0,312885297,residential,False,162.744,2650 North,"LINESTRING (-111.813215 41.7797884, -111.8131109 41.7797889, -111.8127456 41.7797906, -111.8125941 41.7798413, -111.8122884 41.7800831, -111.8121399 41.7801254, -111.8114177 41.7801069)",41.6,76.6,14.1,0.027,0.027,255965.9275084319,,,,,,,
82927043,82927041,0,782815720,secondary,False,232.632,North 800 East,"LINESTRING (-111.813215 41.7797884, -111.8132461 41.7790732, -111.8132512 41.7789568, -111.8132595 41.7787655, -111.8133005 41.7778234, -111.813306 41.7776974)",48.3,181.9,17.3,0.015,0.015,429935.7518748858,,30 mph,,,,,
82927041,82913473,0,182952362,tertiary,False,430.284,2500 North,"LINESTRING (-111.813306 41.7776974, -111.8134142 41.7776977, -111.814886 41.7777012, -111.8182982 41.7777095, -111.818495 41.77771)",56.3,270.2,27.5,-0.027,0.027,939316.4745307631,,35 mph,,,,,
82927041,3188055405,0,186842310,secondary,False,404.36299999999994,North 800 East,"LINESTRING (-111.813306 41.7776974, -111.8133085 41.7776001, -111.8133213 41.7771127, -111.8133399 41.7763973, -111.8133707 41.775244, -111.8133844 41.7740614)",48.3,180.9,30.1,0.015,0.015,746409.055250759,2,30 mph,,,,,
82927041,82927043,0,782815720,secondary,False,232.632,North 800 East,"LINESTRING (-111.813306 41.7776974, -111.8133005 41.7778234, -111.8132595 41.7787655, -111.8132512 41.7789568, -111.8132461 41.7790732, -111.813215 41.7797884)",48.3,1.9,17.3,-0.015,0.015,429689.87906406313,,30 mph,,,,,
82927041,82938736,0,1104503557,tertiary,False,154.418,2500 North,"LINESTRING (-111.813306 41.7776974, -111.8131869 41.7776993, -111.8114442 41.7777266)",56.3,88.8,9.9,0.032,0.032,338449.8251952374,2,35 mph,,,,,
3188055405,3188055410,0,186842310,secondary,False,59.632,North 800 East,"LINESTRING (-111.8133844 41.7740614, -111.813397 41.7735252)",48.3,181.0,4.4,-0.007,0.007,111044.2689398115,2,30 mph,,,,,
3188055405,82927041,0,186842310,secondary,False,404.36299999999994,North 800 East,"LINESTRING (-111.8133844 41.7740614, -111.8133707 41.775244, -111.8133399 41.7763973, -111.8133213 41.7771127, -111.8133085 41.7776001, -111.813306 41.7776974)",48.3,0.9,30.1,-0.015,0.015,746162.1518905626,2,30 mph,,,,,
3188055405,7706525620,0,"[312885292, 312885293]",residential,False,192.76399999999998,"['740 East', '2300 North']","LINESTRING (-111.8133844 41.7740614, -111.8134902 41.7740612, -111.8149462 41.7740584, -111.8150148 41.7740223, -111.8150552 41.7739741, -111.815082 41.7735252)",41.6,247.0,16.7,-0.032,0.032,302840.39443522703,,,,,,,
3188055410,3188055405,0,186842310,secondary,False,59.632,North 800 East,"LINESTRING (-111.813397 41.7735252, -111.8133844 41.7740614)",48.3,1.0,4.4,0.007,0.007,110958.71795423956,2,30 mph,,,,,
3188055410,82927039,0,186842310,secondary,False,163.45999999999998,North 800 East,"LINESTRING (-111.813397 41.7735252, -111.8134026 41.7733326, -111.813437 41.7721254, -111.813439 41.7720555)",48.3,181.2,12.2,0.009,0.009,302441.20210335293,2,30 mph,,,,,
3188055410,3188055411,0,312885294,residential,False,178.23100000000002,,"LINESTRING (-111.813397 41.7735252, -111.8132995 41.7735241, -111.811248 41.7735014)",41.6,90.9,15.4,0.027,0.027,280261.1628108891,,,,,,,
82927039,82931833,0,10085443,tertiary,False,214.133,2200 North,"LINESTRING (-111.813439 41.7720555, -111.8135669 41.7720574, -111.8160206 41.7720939)",45.1,271.1,17.1,-0.032,0.032,367094.07688583026,2,,,,,,
82927039,3188055410,0,186842310,secondary,False,163.45999999999998,North 800 East,"LINESTRING (-111.813439 41.7720555, -111.813437 41.7721254, -111.8134026 41.7733326, -111.813397 41.7735252)",48.3,1.2,12.2,-0.009,0.009,302238.58113869856,2,30 mph,,,,,
82927039,82927038,0,186842310,secondary,False,306.09,North 800 East,"LINESTRING (-111.813439 41.7720555, -111.8134444 41.7719525, -111.8135792 41.7693959, -111.813584 41.7693049)",48.3,182.3,22.8,-0.008,0.008,565222.5907251885,2,30 mph,,,,,
82927039,82912422,0,1090349397,tertiary,False,735.739,2200 North,"LINESTRING (-111.813439 41.7720555, -111.8133432 41.7720542, -111.810964 41.7720207, -111.8045696 41.771901)",40.2,91.3,65.9,0.032,0.032,1112621.7476967818,2,25 mph,,,,,
82927038,82938695,0,10086361,tertiary,False,240.13899999999998,2100 North,"LINESTRING (-111.813584 41.7693049, -111.81346 41.7693056, -111.8134245 41.7693058, -111.8114132 41.7693172, -111.8107944 41.7693207, -111.8106885 41.7693213)",45.1,89.6,19.2,0.042,0.042,411886.1663764112,2,,,,,,
82927038,82927039,0,186842310,secondary,False,306.09,North 800 East,"LINESTRING (-111.813584 41.7693049, -111.8135792 41.7693959, -111.8134444 41.7719525, -111.813439 41.7720555)",48.3,2.3,22.8,0.008,0.008,565145.7225371882,2,30 mph,,,,,
82927038,3188055395,0,943741931,residential,False,122.92200000000001,2100 North,"LINESTRING (-111.813584 41.7693049, -111.8137463 41.7693, -111.8137711 41.7692992, -111.8141376 41.7692881, -111.8146619 41.7692401, -111.8150299 41.7691234)",41.6,260.4,10.6,-0.035,0.035,193313.7224897937,,,,,,,
82927038,82919440,0,"[1077630946, 943741932]",secondary,False,499.287,North 800 East,"LINESTRING (-111.813584 41.7693049, -111.8135863 41.7692111, -111.813599 41.7686826, -111.813621 41.7677672, -111.8136239 41.7673935, -111.8136597 41.7660205, -111.813668 41.7658393, -111.8137 41.7648156)",52.0,181.1,34.6,-0.005,0.005,998692.6830332902,2,"['35 mph', '30 mph']",,,,,
82919440,82913488,0,186842317,tertiary,False,425.438,1800 North,"LINESTRING (-111.8137 41.7648156, -111.8188284 41.7648965)",48.3,271.2,31.7,-0.023,0.023,785009.0186197712,2,30 mph,,,,,
82919440,3625501186,0,10083976,tertiary,False,431.8259999999999,1800 North,"LINESTRING (-111.8137 41.7648156, -111.8111629 41.7647622, -111.8092606 41.7647335, -111.8090901 41.7647285, -111.8089655 41.7647406, -111.8088416 41.7647805, -111.8087413 41.7648432, -111.8086802 41.7649046, -111.8086367 41.7649727)",40.2,87.6,38.7,0.018,0.018,653296.0101465508,2,25 mph,,,,,
82919440,3188055378,0,782815730,secondary,False,418.122,North 800 East,"LINESTRING (-111.8137 41.7648156, -111.8137746 41.7625714, -111.813787 41.7621988, -111.813825 41.7610565)",56.3,181.4,26.7,0.001,0.001,913063.4066832619,2,35 mph,,,,,
82919440,82927038,0,"[1077630946, 943741932]",secondary,False,499.287,North 800 East,"LINESTRING (-111.8137 41.7648156, -111.813668 41.7658393, -111.8136597 41.7660205, -111.8136239 41.7673935, -111.813621 41.7677672, -111.813599 41.7686826, -111.8135863 41.7692111, -111.813584 41.7693049)",52.0,1.1,34.6,0.005,0.005,998573.6269742172,2,"['35 mph', '30 mph']",,,,,
3188055378,3729787337,0,369164978,unclassified,False,151.25799999999998,Grand Avenue,"LINESTRING (-111.813825 41.7610565, -111.8146221 41.7610766, -111.8156479 41.7610942)",48.6,271.6,11.2,-0.013,0.013,281679.6093642577,,,,,,,
3188055378,82919440,0,782815730,secondary,False,418.122,North 800 East,"LINESTRING (-111.813825 41.7610565, -111.813787 41.7621988, -111.8137746 41.7625714, -111.8137 41.7648156)",56.3,1.4,26.7,-0.001,0.001,912869.4698721578,2,35 mph,,,,,
3188055378,82882332,0,782815730,secondary,False,412.555,North 800 East,"LINESTRING (-111.813825 41.7610565, -111.8138509 41.759948, -111.8138508 41.7596872, -111.8138525 41.7592964, -111.8138536 41.7591502, -111.813861 41.758353, -111.813861 41.7579371, -111.813861 41.7574427, -111.813861 41.7573465)",56.3,180.4,26.4,0.016,0.016,900996.0668208959,2,35 mph,,,,,
82882332,7205203935,0,105757133,secondary,False,209.55400000000003,1400 North,"LINESTRING (-111.813861 41.7573465, -111.8140341 41.7573482, -111.8142858 41.7573506, -111.8146348 41.757354, -111.815572 41.7573631, -111.816387 41.7573754)",64.6,270.9,11.7,-0.023,0.023,534280.6355385068,4,,,,,,
82882332,430669592,0,182952351,secondary,False,266.43100000000004,North 800 East,"LINESTRING (-111.813861 41.7573465, -111.8138614 41.7571929, -111.8138582 41.7570211, -111.8138553 41.7566584, -111.8138535 41.7563755, -111.8138487 41.7558713, -111.813844 41.7553127, -111.8138461 41.7552207, -111.813847 41.7550739, -111.8138455 41.7549505)",64.6,179.7,14.8,0.024,0.024,679026.5117036081,5,,,,,24,
82882332,430669714,0,186841699,secondary,False,518.581,1400 North,"LINESTRING (-111.813861 41.7573465, -111.8136883 41.7573406, -111.8122443 41.757291, -111.8118837 41.7572843, -111.8116706 41.757282, -111.8112411 41.7572773, -111.8104303 41.7572685, -111.8097388 41.7572609, -111.8076116 41.7572304)",64.6,91.4,28.9,0.023,0.023,1318840.7242034485,2,,,,,,
82882332,3188055378,0,782815730,secondary,False,412.555,North 800 East,"LINESTRING (-111.813861 41.7573465, -111.813861 41.7574427, -111.813861 41.7579371, -111.813861 41.758353, -111.8138536 41.7591502, -111.8138525 41.7592964, -111.8138508 41.7596872, -111.8138509 41.759948, -111.813825 41.7610565)",56.3,0.4,26.4,-0.016,0.016,900672.6039160561,2,35 mph,,,,,
430669592,82882332,0,182952351,secondary,False,266.431,North 800 East,"LINESTRING (-111.8138455 41.7549505, -111.813847 41.7550739, -111.8138461 41.7552207, -111.813844 41.7553127, -111.8138487 41.7558713, -111.8138535 41.7563755, -111.8138553 41.7566584, -111.8138582 41.7570211, -111.8138614 41.7571929, -111.813861 41.7573465)",64.6,359.7,14.8,-0.024,0.024,678544.1245042989,5,,,,,24,
430669592,82906895,0,182952351,secondary,False,198.848,North 800 East,"LINESTRING (-111.8138455 41.7549505, -111.8138583 41.7543318, -111.8138684 41.7538577, -111.813874 41.753601, -111.8138768 41.7531624)",64.6,180.7,11.1,0.019,0.019,507493.0528760507,5,,,,,24,
430669592,9215332804,0,"[1096142774, 37032079]",unclassified,False,187.13,1250 North,"LINESTRING (-111.8138455 41.7549505, -111.81362 41.7549696, -111.8134397 41.7550336, -111.813259 41.7551218, -111.8129468 41.7551353, -111.8125123 41.7551318, -111.8123912 41.755089, -111.8123597 41.7550612, -111.8123208 41.7545523)",48.6,109.3,13.9,0.015,0.015,348416.2254957242,,,,,,,
82906895,82906896,0,10082415,residential,False,102.144,1200 North,"LINESTRING (-111.8138768 41.7531624, -111.8140447 41.753166, -111.814385 41.7531733, -111.8151079 41.7531773)",41.6,270.9,8.8,-0.035,0.035,160726.6378152811,,,,,,,
82906895,430669592,0,182952351,secondary,False,198.848,North 800 East,"LINESTRING (-111.8138768 41.7531624, -111.813874 41.753601, -111.8138684 41.7538577, -111.8138583 41.7543318, -111.8138455 41.7549505)",64.6,0.7,11.1,-0.019,0.019,507061.4352877806,5,,,,,24,
82906895,82882377,0,182952351,secondary,False,335.082,North 800 East,"LINESTRING (-111.8138768 41.7531624, -111.8138984 41.7521499, -111.8139023 41.7520806, -111.8139136 41.7517319, -111.8139089 41.7512474, -111.8139221 41.7502786, -111.8139242 41.7501493)",64.6,180.7,18.7,0.025,0.025,853248.8755127701,5,,,,,24,
82906895,9215332804,0,"[1098119736, 37032079]",unclassified,False,283.596,1200 North,"LINESTRING (-111.8138768 41.7531624, -111.8135145 41.7531616, -111.8132808 41.7531611, -111.8130098 41.7531589, -111.812798 41.7531601, -111.812568 41.7531596, -111.8123256 41.7531591, -111.8123236 41.7536376, -111.8123213 41.7542139, -111.812321 41.754311, -111.8123207 41.7543679, -111.8123208 41.7545523)",48.6,39.9,21.0,-0.003,0.003,527237.5298712022,,,,,,,
